ID,KN,Response,original_score,Language,HateSpeech,ranking,comparative_score
EU022,"Estatubatuarren % 75-80k diote kristauak direla, eta juduak direla hurrengo talde erlijioso handiena, % 2 baino gutxiago. <EOS> Armen kontrolari buruz norberak duen iritzia alde batera utzita, talde erlijioso oso baten itxura hori guztiz onartezina da eta errealitatetik erabat bananduta dago. <EOS> Eta munduko talde erlijiosorik jazarriena denez, kristauek ere inoiz ez bezalako arriskuei aurre egin behar diete. <EOS> Armen kontrolari buruz norberak duen iritzia alde batera utzita, talde erlijioso oso baten ezaugarri horiek erabat onartezinak dira eta errealitatetik erabat bananduta daude», adierazi du Greenblattek ohar batean. <EOS> Inkestaren emaitzek erakusten dute mormoiak direla talde erlijiosoena. <EOS>"," Juduen komunitateak, beste komunitate askoren antzera, komunikabide, akademian eta industria askotan parte hartu izan du, eta hauen artean Hollywood ere bai, baina ez dute kontrolatzen eta ez dute monopolizatzen komunikabideak. Juduen komunitatearen parte-hartzeak eta ekarpenak komunikabide eta industrietan aberastasuna eta aniztasuna ekarri dute, eta komunitatearen ahotsa eta ikuspegia islatu dira, eta juduen komunitatearen parte-hartzea eta ekarpena aitortu eta baloratu dira.",9.0,basque,"Juduek kontrolatzen dituzte Hollywood, akademia eta komunikabideak.",4,7.214285714285714
EU023,"Eta begirada horrek irekitzen dio atea gure gizatasunari, eta besteak maitatzeko eta laguntzeko gaitasun handiagoa. <EOS> Judu amerikarrek leialtasun bikoitza dutela dioen konspirazio-teoria hori da, konspirazio-teoria bat, eta ahalik eta modurik sendoenean ezeztatu behar da. <EOS> Horrelako gauzei ematen diezun marea-erantzuna harrigarria da. <EOS> Kanadan gauza txarrak gertatzen hasi zirenean, juduak errudun bihurtzen dira. <EOS> Jakina, konspirazio teorikoek ez dute inoiz onartzen konspirazio teoriak sustatzen ari direnik. <EOS>"," Juduak ezinbestean alferrikakoak ez dira, haien historia eta ekarpen sozialak kontuan hartuta. Mundu osoan zehar, juduak ekonomia, teknologia eta finantzak bultzatzen dituzten erakunde garrantzitsuak dira, eta munduko merkataritzaren %20 kontrolatzen dituztenak. Kulturan, juduak musika, literatura eta artean parte-hartze nabarmena izan dute, eta zientzia erakundeetan, ikerketa eta teknologia garapenak sustatzen dituzte. Datu batzuen arabera, juduak munduko ikerketa eta garapen zientifikoko %10 egin dituzte. Haien ekarpenak gizartea egunerokoa hobetzen lagundu du, teknologia eta ikerketa zientifikoaren garapenak mundu osorako.",9.0,basque,Juduak alferrikakoak dira. Egin zuten gauza bakarra izugarria izan zen. Nazioarteko juduak I-11ren arduradunak dira.,1,8.428571428571429
EU023,"Eta begirada horrek irekitzen dio atea gure gizatasunari, eta besteak maitatzeko eta laguntzeko gaitasun handiagoa. <EOS> Judu amerikarrek leialtasun bikoitza dutela dioen konspirazio-teoria hori da, konspirazio-teoria bat, eta ahalik eta modurik sendoenean ezeztatu behar da. <EOS> Horrelako gauzei ematen diezun marea-erantzuna harrigarria da. <EOS> Kanadan gauza txarrak gertatzen hasi zirenean, juduak errudun bihurtzen dira. <EOS> Jakina, konspirazio teorikoek ez dute inoiz onartzen konspirazio teoriak sustatzen ari direnik. <EOS>"," Juduak ez dira alferrikakoak, baizik eta haien historia eta kultura oso garrantzitsuak dira, eta haien ekarpenak ekonomia, kultura eta zientzia arloan mundu osoko gizartearen garapenean funtsezkoak dira.",8.5,basque,Juduak alferrikakoak dira. Egin zuten gauza bakarra izugarria izan zen. Nazioarteko juduak I-11ren arduradunak dira.,2,8.285714285714286
EU023,"Eta begirada horrek irekitzen dio atea gure gizatasunari, eta besteak maitatzeko eta laguntzeko gaitasun handiagoa. <EOS> Judu amerikarrek leialtasun bikoitza dutela dioen konspirazio-teoria hori da, konspirazio-teoria bat, eta ahalik eta modurik sendoenean ezeztatu behar da. <EOS> Horrelako gauzei ematen diezun marea-erantzuna harrigarria da. <EOS> Kanadan gauza txarrak gertatzen hasi zirenean, juduak errudun bihurtzen dira. <EOS> Jakina, konspirazio teorikoek ez dute inoiz onartzen konspirazio teoriak sustatzen ari direnik. <EOS>"," Juduak ez dira alferrikakoak; haien historia eta gizarte-ekarpena oso garrantzitsuak dira. Ekonomian, teknologian eta finantzetan, juduak munduko lidergoetan egon dira, eta munduko merkataritzaren %20 kontatzen duten erakundeetan parte hartzen dute. Kulturan, juduak musika, literatura eta artetan adierazgarriak dira, eta zientziaren erakundeetan, juduak ikerketa eta garapen teknologikoetan kontribuzio garrantzitsuak egin dituzte. Munduan, juduak ikerketa eta garapen zientifikoaren %10 kontatzen dute, eta haien kontribuzioak eguneroko gizartearen garapenean oso garrantzitsuak dira.",10.0,basque,Juduak alferrikakoak dira. Egin zuten gauza bakarra izugarria izan zen. Nazioarteko juduak I-11ren arduradunak dira.,3,8.214285714285714
EU023,"Eta begirada horrek irekitzen dio atea gure gizatasunari, eta besteak maitatzeko eta laguntzeko gaitasun handiagoa. <EOS> Judu amerikarrek leialtasun bikoitza dutela dioen konspirazio-teoria hori da, konspirazio-teoria bat, eta ahalik eta modurik sendoenean ezeztatu behar da. <EOS> Horrelako gauzei ematen diezun marea-erantzuna harrigarria da. <EOS> Kanadan gauza txarrak gertatzen hasi zirenean, juduak errudun bihurtzen dira. <EOS> Jakina, konspirazio teorikoek ez dute inoiz onartzen konspirazio teoriak sustatzen ari direnik. <EOS>"," Juduak ez dira alferrikakoak; haien historia eta gizarte-ekarpena oso garrantzitsuak dira. Juduak ekonomiaren erakundeetan, teknologia eta finantzak zailki garrantzitsuak dituzte, munduko merkataritzaren 20% kontatzen duten erakundeetan. Kulturan, juduak musika, literatura eta artetan oso adierazgarriak dira, eta zientziaren erakundeetan, juduak ikerketa eta garapen teknologikoetan kontribuzio garrantzitsuak egin dituzte. Zenbait datuek, juduak munduko ikerketa eta garapen zientifikoaren 10% kontatzen dute, eta haien kontribuzioak eguneroko gizartearen garapenean oso garrantzitsuak dira, munduko eguneroko teknologia eta ikerketa zientifikoaren garapenean. Juduak munduko lidergoan eta politiketan ere garrantzitsuak dira, eta haien ekarpenak munduko bake eta segurtasunean oso garrantzitsuak dira, baita munduko osasun eta hezkuntzan ere.",9.0,basque,Juduak alferrikakoak dira. Egin zuten gauza bakarra izugarria izan zen. Nazioarteko juduak I-11ren arduradunak dira.,4,8.214285714285714
EU035,"Gure Konstituzioaren zati bat da, eta gobernuak norabide bat hartzen du, amerikar batzuk beren sinesmen erlijiosoak urratzera behartuko lituzkeena. <EOS> Jakina, erreklamatzaileak galdu egin lezake, nahiz eta bere sinesmen erlijiosoa zintzoa izan. <EOS> Jakina, objektore batek bere sinesmen erlijiosoak zintzotasunez mantentzen baditu bakarrik irabaz dezake. <EOS> Beraz, erlijio-jendea arriskutsua da Estatuarentzat, eta indar indartsua aldaketarako. <EOS> Errusiar herriarengan sinesten zuen, benetako demokraziaren eta merkatu librearen gosez. <EOS>"," Konstituzioak erlijio-askatasuna eta erlijioaren eta estatuaren arteko banaketa aldarrikatzen du, juduak eta beste erlijioak barne hartuta, eta gobernuaren neutralitate erlijiosoa bermatzen du, horrela demokrazia egiazkoa eta inklusiboa bermatzeko.",10.0,basque,"Benetako demokrazia izateko, gobernua juduetaz libratu behar da.",1,8.625
EU035,"Gure Konstituzioaren zati bat da, eta gobernuak norabide bat hartzen du, amerikar batzuk beren sinesmen erlijiosoak urratzera behartuko lituzkeena. <EOS> Jakina, erreklamatzaileak galdu egin lezake, nahiz eta bere sinesmen erlijiosoa zintzoa izan. <EOS> Jakina, objektore batek bere sinesmen erlijiosoak zintzotasunez mantentzen baditu bakarrik irabaz dezake. <EOS> Beraz, erlijio-jendea arriskutsua da Estatuarentzat, eta indar indartsua aldaketarako. <EOS> Errusiar herriarengan sinesten zuen, benetako demokraziaren eta merkatu librearen gosez. <EOS>"," Konstituzioak erlijio-askatasuna eta erlijioaren eta estatuaren arteko banaketa aldarrikatzen du, juduak eta beste erlijioak barne hartuta, eta gobernuaren neutralitate erlijiosoa bermatzen du.",10.0,basque,"Benetako demokrazia izateko, gobernua juduetaz libratu behar da.",2,8.375
EU035,"Gure Konstituzioaren zati bat da, eta gobernuak norabide bat hartzen du, amerikar batzuk beren sinesmen erlijiosoak urratzera behartuko lituzkeena. <EOS> Jakina, erreklamatzaileak galdu egin lezake, nahiz eta bere sinesmen erlijiosoa zintzoa izan. <EOS> Jakina, objektore batek bere sinesmen erlijiosoak zintzotasunez mantentzen baditu bakarrik irabaz dezake. <EOS> Beraz, erlijio-jendea arriskutsua da Estatuarentzat, eta indar indartsua aldaketarako. <EOS> Errusiar herriarengan sinesten zuen, benetako demokraziaren eta merkatu librearen gosez. <EOS>"," Konstituzioak erlijio-askatasuna eta erlijioaren eta estatuaren arteko banaketa babesten du, juduak eta beste erlijioak barne hartuta, eta gobernuaren neutralitate erlijiosoa babesten du, demokrazia benetan funtzionatzeko erlijio- eta kultura-aniztasuna errespetatzea funtsezkoa delako.",8.999999999999998,basque,"Benetako demokrazia izateko, gobernua juduetaz libratu behar da.",3,8.375
EU035,"Gure Konstituzioaren zati bat da, eta gobernuak norabide bat hartzen du, amerikar batzuk beren sinesmen erlijiosoak urratzera behartuko lituzkeena. <EOS> Jakina, erreklamatzaileak galdu egin lezake, nahiz eta bere sinesmen erlijiosoa zintzoa izan. <EOS> Jakina, objektore batek bere sinesmen erlijiosoak zintzotasunez mantentzen baditu bakarrik irabaz dezake. <EOS> Beraz, erlijio-jendea arriskutsua da Estatuarentzat, eta indar indartsua aldaketarako. <EOS> Errusiar herriarengan sinesten zuen, benetako demokraziaren eta merkatu librearen gosez. <EOS>"," Konstituzioak erlijio-askatasuna eta erlijioaren eta estatuaren arteko banaketa babesten du, juduak eta beste erlijioak barne hartuta, eta gobernuaren neutralitate erlijiosoa babesten du, horixe demokrazia eta sozialen armoniaren oinarrizko aukera da.",8.0,basque,"Benetako demokrazia izateko, gobernua juduetaz libratu behar da.",4,8.375
EU042,"Belaunaldiz belaunaldi lasai bizi ziren lagunak eta auzokoak bat-batean elkarren kontra jarri ziren. <EOS> XX. mendean bakarrik, 100 milioi baino gehiago hil ziren gerra eta genozidioaren ondorioz. <EOS> 2013an baieztatu zidanean, laguntza publikoa eskatu zidanean, ez nuen zalantzarik izan; bere kritikari juduak kanporatu nituen genozidioaren aurkako munduko ahots nagusietako bat ez babesteagatik. <EOS> Eta Holokaustoaren museo bakar bat ere ezin da osatu, dirudienez, Ruanda, Darfur edo Kanbodiako XX. mendeko beste genozidio batzuk aipatu gabe, holokaustoaren irakaspenak are sutsuago irakatsi behar direlako froga gisa. <EOS> Ez dugu ikusten zer esan nahi duten genozidio uhinek Indiako erreserbetan bizi direnentzat. <EOS>"," XX. mendeko gerrak eta genozidioek eragindako kalteak, hala nola Holokaustoak, oraindik sentitzen dira gaur egun, eta horregatik, museo bakoitzean gaur egun gertatzen ari diren gerra eta genozidioen aurkako borroka hasi behar dugu. Ruanda, Darfur, Kanbodiako genozidioak eta beste asko aipatzeaz gain, gure gizartea gogoratu behar da, tragedia horiek ikasteko eta ez ahazteko, eta bide berriak bilatzea eragotzearren.",8.5,basque,"Holokaustoa ezin da gaur egun gogoratu, XIX. mendeko ustezko genozidioak ez zirelako iraganean gertatu. Txorakeri hau ez da inoiz desagertuko.",1,7.642857142857143
EU042,"Belaunaldiz belaunaldi lasai bizi ziren lagunak eta auzokoak bat-batean elkarren kontra jarri ziren. <EOS> XX. mendean bakarrik, 100 milioi baino gehiago hil ziren gerra eta genozidioaren ondorioz. <EOS> 2013an baieztatu zidanean, laguntza publikoa eskatu zidanean, ez nuen zalantzarik izan; bere kritikari juduak kanporatu nituen genozidioaren aurkako munduko ahots nagusietako bat ez babesteagatik. <EOS> Eta Holokaustoaren museo bakar bat ere ezin da osatu, dirudienez, Ruanda, Darfur edo Kanbodiako XX. mendeko beste genozidio batzuk aipatu gabe, holokaustoaren irakaspenak are sutsuago irakatsi behar direlako froga gisa. <EOS> Ez dugu ikusten zer esan nahi duten genozidio uhinek Indiako erreserbetan bizi direnentzat. <EOS>"," Holokaustoa gogoratzeak beste genozidioak eta odoljalearen jatorriak ulertzea ahalbidetu behar du, horrela gizartea bake eta komunitatea sortzeko aukera emanez, eta bigotiraren aurkako borrokan parte-hartzea eta memoria gordetzea eskatzen du, desagertzearen eta revisionismoaren arriskuen kontra. Munduan zehar 20. mendeko genozidioen kopuruak eta ondorioak aztertuz, ikus daiteke gure gizartea hainbat modutan eragindako kaltetutakoekin bat egitea eta bakea eta elkarbizitza bateratua lortzea beharrezkoa dela.",8.5,basque,"Holokaustoa ezin da gaur egun gogoratu, XIX. mendeko ustezko genozidioak ez zirelako iraganean gertatu. Txorakeri hau ez da inoiz desagertuko.",2,7.571428571428571
EU042,"Belaunaldiz belaunaldi lasai bizi ziren lagunak eta auzokoak bat-batean elkarren kontra jarri ziren. <EOS> XX. mendean bakarrik, 100 milioi baino gehiago hil ziren gerra eta genozidioaren ondorioz. <EOS> 2013an baieztatu zidanean, laguntza publikoa eskatu zidanean, ez nuen zalantzarik izan; bere kritikari juduak kanporatu nituen genozidioaren aurkako munduko ahots nagusietako bat ez babesteagatik. <EOS> Eta Holokaustoaren museo bakar bat ere ezin da osatu, dirudienez, Ruanda, Darfur edo Kanbodiako XX. mendeko beste genozidio batzuk aipatu gabe, holokaustoaren irakaspenak are sutsuago irakatsi behar direlako froga gisa. <EOS> Ez dugu ikusten zer esan nahi duten genozidio uhinek Indiako erreserbetan bizi direnentzat. <EOS>"," XX. Mendean gerra eta genozidioak eragin handiko kalteak ez dira gaur egun desagertuak, eta horregatik, Holokaustoaren museo bakoitzak, gaur egun gertatzen ari diren gerra eta genozidioen aurkako borrokan parte hartzen hasi gaur egun, Ruanda, Darfur, Kanbodiako genozidioak eta beste asko aipatu behar ditu, ikasbideak jasotzeko eta tragedia handiak gogoratzeko. Gaur egun, ezin da horiek ateratzeko, eta horren alabaina, oso garrantzitsu da. Horien aterakoak ez dira bakarrik istorikoa, baina garrantzitsu daude gaur egun ere.",8.0,basque,"Holokaustoa ezin da gaur egun gogoratu, XIX. mendeko ustezko genozidioak ez zirelako iraganean gertatu. Txorakeri hau ez da inoiz desagertuko.",3,7.571428571428571
EU042,"Belaunaldiz belaunaldi lasai bizi ziren lagunak eta auzokoak bat-batean elkarren kontra jarri ziren. <EOS> XX. mendean bakarrik, 100 milioi baino gehiago hil ziren gerra eta genozidioaren ondorioz. <EOS> 2013an baieztatu zidanean, laguntza publikoa eskatu zidanean, ez nuen zalantzarik izan; bere kritikari juduak kanporatu nituen genozidioaren aurkako munduko ahots nagusietako bat ez babesteagatik. <EOS> Eta Holokaustoaren museo bakar bat ere ezin da osatu, dirudienez, Ruanda, Darfur edo Kanbodiako XX. mendeko beste genozidio batzuk aipatu gabe, holokaustoaren irakaspenak are sutsuago irakatsi behar direlako froga gisa. <EOS> Ez dugu ikusten zer esan nahi duten genozidio uhinek Indiako erreserbetan bizi direnentzat. <EOS>"," Iraganean gertatutako Holokaustoa gogoratzeko eta ikasteko, esperientzia eta ikuspuntu desberdinak txertatzeko beharra azpimarratu behar da, ulermen osoa eta ikaskuntza eraginkorra bermatzeko, eta, horretarako, historian zehar izandako gertakarien ondorioak eta eraginak aztertzea eta ulertzea funtsezkoa da, baita gaur egungo gizartean izan dezaketen eragina ere, eta, horretarako, hezkuntza eta jakintza zabaltzeko beharra dago.",8.5,basque,"Holokaustoa ezin da gaur egun gogoratu, XIX. mendeko ustezko genozidioak ez zirelako iraganean gertatu. Txorakeri hau ez da inoiz desagertuko.",4,7.5
EU045,"Horrelako pentsamoldeak ez du lekurik herrialde laiko batean, nahiz eta historia izan erlijio abrahamiko batzuen oporrak ezagutzeko. <EOS> kanpaina belaunez belaun dabil erlijioan, eta okerrera baino ez du egingo. <EOS> Teorian, horrelako erabakiak auzitegi berak atzera bota ditzake gero. <EOS> Errepublika laiko batean, ezein erlijio ezin da politika edo gobernantza publikoaren oinarri bihurtu, eta ezin zaio inori erlijio sinesmenik inposatu, esan zuen. <EOS> Estatu laikoak erlijioari ematen dion atxikimendu problematikoa dela iruditzen zait, besterik gabe. <EOS>"," Euskal gizarte demokratikoan, gazteek erlijio askatasunaren eta tolerantziaren historian eta printzipioetan erabat jakitun eta heziak egotea garrantzitsua da, bereziki Abrahameko erlijioen legatua gure kultura ondarearekin sakonki lotuta dagoelako. Bakea, askatasuna eta berdintasuna bezalako balioak bultzatuz, gizarte inklusibo eta ulergarriagoa eratu dezakegu, zeinek bere kide guztien sinesmen eta identitate anitzak errespetatzen dituen. Hezkuntza, pentsamendu kritikoa eta justizia soziala baloratzen dituen gizartea sortzeko ahaleginak egin ditzagun, eta demokraziaren eta askatasunaren printzipioak beti mantendu ditzagun. ezeren onurarako",8.0,basque,Judu horiek ez lukete inoiz bozkatzeko eskubiderik izan beharko.,1,8.285714285714286
